TimeGenerated,OperationName,InitiatedBy,TargetProperties
2025-06-25T16:26:00,UpdateUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""parker.upton@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-25T16:33:00,UpdateUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""jamie.doe@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-25T16:37:00,AddUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""sloane.wright@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-25T16:41:00,DeleteUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""reese.harris@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-25T16:42:00,DeleteUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""kendall.keaton@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""gabrielle.davis@contoso.com""}"
2025-06-25T16:47:00,DeleteUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""chris.morgan@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-25T16:51:00,UpdateUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""quinn.irving@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-25T16:52:00,UpdateUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""quinn.clarke@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-26T09:02:00,DeleteUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""morgan.carter@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""bilbo.baggins@contoso.com""}"
2025-06-26T09:09:00,AddMemberToRole,patty.perez@contoso.com (66.249.64.1),"{""RoleName"": ""Global Administrator"", ""User"": ""ethan.adams@contoso.com""}"
2025-06-26T09:15:00,UpdateDevice,noah.rhodes@contoso.com (78.137.97.10),"{""DeviceId"": ""device-9435"", ""ComplianceStatus"": ""Updated""}"
2025-06-26T09:26:00,AddMemberToGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-246"", ""User"": ""val.bennett@contoso.com""}"
2025-06-26T09:29:00,AddUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""reagan.xavier@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""gabrielle.davis@contoso.com""}"
2025-06-26T09:33:00,RemoveMemberFromGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-604"", ""User"": ""avery.harris@contoso.com""}"
2025-06-26T10:05:00,UpdateUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""reese.nelson@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-26T10:10:00,AddMemberToGroup,bilbo.baggins@contoso.com (78.137.97.10),"{""Group"": ""group-958"", ""User"": ""skyler.xavier@contoso.com""}"
2025-06-26T10:32:00,DeleteUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""casey.pratt@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-26T10:40:00,AddMemberToRole,bilbo.baggins@contoso.com (78.137.97.10),"{""RoleName"": ""Global Administrator"", ""User"": ""noah.rhodes@contoso.com""}"
2025-06-26T10:48:00,DeleteUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""reagan.xavier@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""gabrielle.davis@contoso.com""}"
2025-06-26T10:56:00,AddUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""skyler.quincy@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-26T11:11:00,AddMemberToGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-908"", ""User"": ""kai.evans@contoso.com""}"
2025-06-26T11:19:00,UpdateDevice,gabrielle.davis@contoso.com (66.249.64.1),"{""DeviceId"": ""device-6153"", ""ComplianceStatus"": ""Updated""}"
2025-06-26T11:30:00,UpdateUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""logan.keaton@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-26T11:42:00,RemoveMemberFromGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-887"", ""User"": ""avery.evans@contoso.com""}"
2025-06-26T11:52:00,UpdateUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""avery.stone@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-26T11:55:00,AddUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""morgan.ellis@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""gabrielle.davis@contoso.com""}"
2025-06-26T11:55:00,AddMemberToGroup,bilbo.baggins@contoso.com (78.137.97.10),"{""Group"": ""group-496"", ""User"": ""rowan.nelson@contoso.com""}"
2025-06-26T11:55:00,AddMemberToRole,noah.rhodes@contoso.com (78.137.97.10),"{""RoleName"": ""User Administrator"", ""User"": ""ethan.adams@contoso.com""}"
2025-06-26T12:03:00,UpdateUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""sam.zimmer@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-26T12:25:00,AddUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""hayden.taylor@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-26T12:32:00,RemoveMemberFromRole,noah.rhodes@contoso.com (78.137.97.10),"{""RoleName"": ""User Administrator"", ""User"": ""ethan.adams@contoso.com""}"
2025-06-26T12:44:00,RemoveMemberFromRole,bilbo.baggins@contoso.com (78.137.97.10),"{""RoleName"": ""Global Administrator"", ""User"": ""noah.rhodes@contoso.com""}"
2025-06-26T12:49:00,RemoveMemberFromGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-174"", ""User"": ""dallas.keaton@contoso.com""}"
2025-06-26T12:53:00,UpdateUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""riley.clarke@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-26T13:05:00,UpdateDevice,patty.perez@contoso.com (66.249.64.1),"{""DeviceId"": ""device-1072"", ""ComplianceStatus"": ""Updated""}"
2025-06-26T13:07:00,RemoveMemberFromRole,gabrielle.davis@contoso.com (66.249.64.1),"{""RoleName"": ""Exchange Administrator"", ""User"": ""bilbo.baggins@contoso.com""}"
2025-06-26T13:13:00,UpdateDevice,gabrielle.davis@contoso.com (66.249.64.1),"{""DeviceId"": ""device-8218"", ""ComplianceStatus"": ""Updated""}"
2025-06-26T13:13:00,AddMemberToGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-701"", ""User"": ""drew.knight@contoso.com""}"
2025-06-26T13:15:00,UpdateDevice,patty.perez@contoso.com (66.249.64.1),"{""DeviceId"": ""device-5802"", ""ComplianceStatus"": ""Updated""}"
2025-06-26T13:31:00,UpdateDevice,ethan.adams@contoso.com (66.249.64.1),"{""DeviceId"": ""device-2852"", ""ComplianceStatus"": ""Updated""}"
2025-06-26T13:54:00,AddMemberToGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-288"", ""User"": ""blake.anderson@contoso.com""}"
2025-06-26T14:04:00,UpdateUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""kai.pratt@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-26T14:14:00,RemoveMemberFromGroup,bilbo.baggins@contoso.com (78.137.97.10),"{""Group"": ""group-835"", ""User"": ""wren.sanders@contoso.com""}"
2025-06-26T14:23:00,AddUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""quinn.day@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-26T14:25:00,UpdateUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""casey.carter@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-26T14:25:00,UpdateUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""casey.stone@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-26T15:01:00,AddMemberToGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-411"", ""User"": ""jordan.anderson@contoso.com""}"
2025-06-26T15:03:00,AddMemberToRole,ethan.adams@contoso.com (66.249.64.1),"{""RoleName"": ""Security Administrator"", ""User"": ""bilbo.baggins@contoso.com""}"
2025-06-26T15:26:00,RemoveMemberFromRole,patty.perez@contoso.com (66.249.64.1),"{""RoleName"": ""Global Administrator"", ""User"": ""ethan.adams@contoso.com""}"
2025-06-26T15:34:00,AddMemberToRole,gabrielle.davis@contoso.com (66.249.64.1),"{""RoleName"": ""Exchange Administrator"", ""User"": ""bilbo.baggins@contoso.com""}"
2025-06-26T15:47:00,DeleteUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""marley.holland@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-26T16:10:00,UpdateDevice,noah.rhodes@contoso.com (78.137.97.10),"{""DeviceId"": ""device-9987"", ""ComplianceStatus"": ""Updated""}"
2025-06-26T16:19:00,AddMemberToGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-227"", ""User"": ""charlie.upton@contoso.com""}"
2025-06-26T16:28:00,RemoveMemberFromRole,ethan.adams@contoso.com (66.249.64.1),"{""RoleName"": ""Security Administrator"", ""User"": ""bilbo.baggins@contoso.com""}"
2025-06-26T16:40:00,DeleteUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""skyler.quincy@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-26T16:49:00,UpdateUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""pat.owens@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-26T16:54:00,RemoveMemberFromGroup,bilbo.baggins@contoso.com (78.137.97.10),"{""Group"": ""group-645"", ""User"": ""sawyer.smith@contoso.com""}"
2025-06-27T09:00:00,AddMemberToGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-982"", ""User"": ""marley.ellis@contoso.com""}"
2025-06-27T09:02:00,AddMemberToRole,noah.rhodes@contoso.com (78.137.97.10),"{""RoleName"": ""Global Administrator"", ""User"": ""noah.rhodes@contoso.com""}"
2025-06-27T09:05:00,RemoveMemberFromGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-503"", ""User"": ""zane.carter@contoso.com""}"
2025-06-27T09:22:00,UpdateUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""chris.edwards@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-27T09:29:00,AddMemberToGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-491"", ""User"": ""jamie.french@contoso.com""}"
2025-06-27T09:29:00,RemoveMemberFromGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-997"", ""User"": ""pat.vance@contoso.com""}"
2025-06-27T09:29:00,AddMemberToGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-777"", ""User"": ""teagan.nelson@contoso.com""}"
2025-06-27T09:35:00,RemoveMemberFromGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-431"", ""User"": ""val.zimmer@contoso.com""}"
2025-06-27T09:44:00,AddUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""pat.day@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-27T09:51:00,AddUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""rowan.murray@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-27T09:51:00,UpdateUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""dallas.stone@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-27T09:53:00,DeleteUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""avery.anderson@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-27T10:07:00,RemoveMemberFromRole,ethan.adams@contoso.com (66.249.64.1),"{""RoleName"": ""Security Administrator"", ""User"": ""ethan.adams@contoso.com""}"
2025-06-27T10:09:00,DeleteUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""bailey.keaton@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""bilbo.baggins@contoso.com""}"
2025-06-27T10:30:00,AddMemberToRole,bilbo.baggins@contoso.com (78.137.97.10),"{""RoleName"": ""Exchange Administrator"", ""User"": ""gabrielle.davis@contoso.com""}"
2025-06-27T10:34:00,UpdateUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""lane.reed@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-27T10:40:00,AddMemberToGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-747"", ""User"": ""bailey.pratt@contoso.com""}"
2025-06-27T10:54:00,AddMemberToGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-137"", ""User"": ""emerson.irving@contoso.com""}"
2025-06-27T10:54:00,UpdateUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""charlie.owens@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-27T11:03:00,AddUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""sawyer.rivers@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-27T11:06:00,AddMemberToRole,patty.perez@contoso.com (66.249.64.1),"{""RoleName"": ""User Administrator"", ""User"": ""gabrielle.davis@contoso.com""}"
2025-06-27T11:29:00,AddUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""teagan.foster@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""bilbo.baggins@contoso.com""}"
2025-06-27T11:31:00,AddMemberToGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-272"", ""User"": ""logan.pratt@contoso.com""}"
2025-06-27T11:50:00,AddMemberToGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-768"", ""User"": ""teagan.edwards@contoso.com""}"
2025-06-27T12:06:00,RemoveMemberFromRole,gabrielle.davis@contoso.com (66.249.64.1),"{""RoleName"": ""Security Administrator"", ""User"": ""patty.perez@contoso.com""}"
2025-06-27T12:10:00,AddMemberToGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-628"", ""User"": ""kai.upton@contoso.com""}"
2025-06-27T12:14:00,AddMemberToRole,ethan.adams@contoso.com (66.249.64.1),"{""RoleName"": ""Security Administrator"", ""User"": ""ethan.adams@contoso.com""}"
2025-06-27T12:16:00,AddUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""cameron.foster@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-27T12:22:00,DeleteUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""zephyr.xavier@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-27T12:25:00,RemoveMemberFromGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-425"", ""User"": ""sawyer.carter@contoso.com""}"
2025-06-27T12:28:00,DeleteUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""sloane.wright@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-27T12:35:00,DeleteUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""hayden.rivers@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""gabrielle.davis@contoso.com""}"
2025-06-27T12:35:00,RemoveMemberFromGroup,bilbo.baggins@contoso.com (78.137.97.10),"{""Group"": ""group-146"", ""User"": ""charlie.zimmer@contoso.com""}"
2025-06-27T12:39:00,DeleteUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""pat.day@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-27T12:49:00,DeleteUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""kendall.zimmer@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""gabrielle.davis@contoso.com""}"
2025-06-27T13:05:00,UpdateUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""jordan.xavier@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-27T13:16:00,RemoveMemberFromGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-990"", ""User"": ""wren.owens@contoso.com""}"
2025-06-27T13:31:00,DeleteUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""reese.graham@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""bilbo.baggins@contoso.com""}"
2025-06-27T13:35:00,DeleteUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""cameron.foster@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-27T13:50:00,AddUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""avery.anderson@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-27T14:04:00,AddUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""marley.murray@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-27T14:17:00,AddUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""sawyer.reed@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""bilbo.baggins@contoso.com""}"
2025-06-27T14:23:00,RemoveMemberFromGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-927"", ""User"": ""pat.keaton@contoso.com""}"
2025-06-27T14:33:00,AddMemberToGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-536"", ""User"": ""charlie.evans@contoso.com""}"
2025-06-27T14:35:00,AddUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""bailey.keaton@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""bilbo.baggins@contoso.com""}"
2025-06-27T14:55:00,AddUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""reese.graham@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""bilbo.baggins@contoso.com""}"
2025-06-27T14:56:00,AddUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""chris.carter@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-27T15:19:00,UpdateDevice,gabrielle.davis@contoso.com (66.249.64.1),"{""DeviceId"": ""device-1105"", ""ComplianceStatus"": ""Updated""}"
2025-06-27T15:44:00,AddMemberToRole,gabrielle.davis@contoso.com (66.249.64.1),"{""RoleName"": ""Security Administrator"", ""User"": ""patty.perez@contoso.com""}"
2025-06-27T15:52:00,RemoveMemberFromRole,patty.perez@contoso.com (66.249.64.1),"{""RoleName"": ""User Administrator"", ""User"": ""gabrielle.davis@contoso.com""}"
2025-06-27T16:02:00,RemoveMemberFromRole,bilbo.baggins@contoso.com (78.137.97.10),"{""RoleName"": ""Exchange Administrator"", ""User"": ""gabrielle.davis@contoso.com""}"
2025-06-27T16:06:00,AddMemberToGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-175"", ""User"": ""casey.graham@contoso.com""}"
2025-06-27T16:15:00,DeleteUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""hayden.taylor@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-27T16:21:00,RemoveMemberFromRole,noah.rhodes@contoso.com (78.137.97.10),"{""RoleName"": ""Global Administrator"", ""User"": ""noah.rhodes@contoso.com""}"
2025-06-27T16:21:00,UpdateUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""wren.graham@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-27T16:33:00,DeleteUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""sam.jones@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
