TimeGenerated,UserPrincipalName,AppDisplayName,ResultType,ResultDescription,IPAddress,Location,DeviceDetail
2025-06-23T14:12:00,abigail.shaffer@contoso.com,Outlook Mobile,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-29"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Firefox""}"
2025-06-23T14:19:00,tommy.walter@contoso.com,Power BI,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-20"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-23T14:21:00,ryan.munoz@contoso.com,Power BI,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-7"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Chrome""}"
2025-06-23T14:23:00,brian.ramirez@contoso.com,Outlook Mobile,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-3"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-23T14:26:00,jason.bourne@contoso.com,Power BI,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-45"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Firefox""}"
2025-06-23T14:29:00,gabrielle.davis@contoso.com,OneDrive,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-21"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-23T14:29:00,carla.gray@contoso.com,SharePoint Online,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-39"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-23T14:30:00,zendaya.coleman@contoso.com,Azure Portal,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-38"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Edge""}"
2025-06-23T14:30:00,brian.ramirez@contoso.com,Azure Portal,50076,"Due to a configuration change made by your administrator, or because you moved to a new location, you must use multi-factor authentication to access the resource.",78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-25"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Unknown""}"
2025-06-23T14:35:00,noah.rhodes@contoso.com,OneDrive,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-20"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Chrome""}"
2025-06-23T14:37:00,abigail.shaffer@contoso.com,Outlook Mobile,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-50"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Edge""}"
2025-06-23T14:39:00,noah.rhodes@contoso.com,Microsoft Teams,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-11"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Firefox""}"
2025-06-23T14:39:00,derek.zuniga@contoso.com,SharePoint Online,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-11"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Firefox""}"
2025-06-23T14:41:00,allison.hill@contoso.com,Microsoft Teams,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-36"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Edge""}"
2025-06-23T14:46:00,connie.lawrence@contoso.com,Microsoft Teams,50140,Keep me signed in interrupt when the user was signing in.,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-43"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Chrome""}"
2025-06-23T14:47:00,connie.lawrence@contoso.com,Azure Portal,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-23"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Chrome""}"
2025-06-23T14:50:00,brian.ramirez@contoso.com,Power BI,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-46"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Edge""}"
2025-06-23T14:50:00,jamie.arnold@contoso.com,SharePoint Online,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-33"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Edge""}"
2025-06-23T14:52:00,michele.williams@contoso.com,Microsoft Teams,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-10"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Chrome""}"
2025-06-23T14:58:00,gina.moore@contoso.com,Microsoft Teams,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-12"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Edge""}"
2025-06-23T14:58:00,zendaya.coleman@contoso.com,OneDrive,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-2"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Firefox""}"
2025-06-23T15:07:00,patty.perez@contoso.com,Microsoft Teams,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-45"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-23T15:09:00,taylor.swift@contoso.com,SharePoint Online,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-42"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Edge""}"
2025-06-23T15:10:00,noah.rhodes@contoso.com,Azure Portal,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-17"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Firefox""}"
2025-06-23T15:11:00,gabrielle.davis@contoso.com,Office 365 Exchange Online,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-9"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Firefox""}"
2025-06-23T15:14:00,zendaya.coleman@contoso.com,Azure Portal,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-42"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Firefox""}"
2025-06-23T15:17:00,taylor.swift@contoso.com,SharePoint Online,70044,The session has expired or is invalid due to sign-in frequency checks by conditional access.,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-14"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Unknown""}"
2025-06-23T15:18:00,allison.hill@contoso.com,Office 365 Exchange Online,500121,Authentication failed during strong authentication request.,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-5"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Unknown""}"
2025-06-23T15:19:00,angie.henderson@contoso.com,Power BI,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-14"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Edge""}"
2025-06-23T15:20:00,jamie.arnold@contoso.com,Azure Portal,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-46"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Firefox""}"
2025-06-23T15:24:00,gina.moore@contoso.com,Azure Portal,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-15"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-23T15:29:00,brian.ramirez@contoso.com,Azure Portal,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-10"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-23T15:30:00,angie.henderson@contoso.com,Office 365 Exchange Online,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-40"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Firefox""}"
2025-06-23T15:35:00,lisa.hensley@contoso.com,OneDrive,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-45"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Chrome""}"
2025-06-23T15:37:00,gina.moore@contoso.com,SharePoint Online,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-15"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Edge""}"
2025-06-23T15:38:00,carla.gray@contoso.com,Power BI,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-47"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Chrome""}"
2025-06-23T15:39:00,gabrielle.davis@contoso.com,Outlook Mobile,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-23"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Firefox""}"
2025-06-23T15:39:00,holly.wood@contoso.com,Microsoft Teams,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-34"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Firefox""}"
2025-06-23T15:43:00,ryan.munoz@contoso.com,Outlook Mobile,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-20"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Edge""}"
2025-06-23T15:47:00,michele.williams@contoso.com,Microsoft Teams,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-45"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Firefox""}"
2025-06-23T15:51:00,michele.williams@contoso.com,OneDrive,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-12"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-23T16:01:00,ryan.munoz@contoso.com,Office 365 Exchange Online,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-9"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-23T16:02:00,roger.federer@contoso.com,Azure Portal,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-3"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Edge""}"
2025-06-23T16:04:00,dylan.miller@contoso.com,Office 365 Exchange Online,50076,"Due to a configuration change made by your administrator, or because you moved to a new location, you must use multi-factor authentication to access the resource.",86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-25"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Windows"", ""Browser"": ""Unknown""}"
2025-06-23T16:05:00,bilbo.baggins@contoso.com,Azure Portal,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-25"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Chrome""}"
2025-06-23T16:08:00,angie.henderson@contoso.com,Outlook Mobile,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-30"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Edge""}"
2025-06-23T16:10:00,zendaya.coleman@contoso.com,Outlook Mobile,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-23"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Edge""}"
2025-06-23T16:13:00,roger.federer@contoso.com,Power BI,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-31"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Edge""}"
2025-06-23T16:13:00,margaret.dds@contoso.com,SharePoint Online,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-22"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-23T16:16:00,abigail.shaffer@contoso.com,Microsoft Teams,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-10"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Firefox""}"
2025-06-23T16:20:00,lisa.hensley@contoso.com,Azure Portal,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-15"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Chrome""}"
2025-06-23T16:22:00,daniel.wagner@contoso.com,Outlook Mobile,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-15"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Firefox""}"
2025-06-23T16:24:00,dylan.miller@contoso.com,Office 365 Exchange Online,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-43"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Firefox""}"
2025-06-23T16:26:00,lisa.hensley@contoso.com,SharePoint Online,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-47"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Firefox""}"
2025-06-23T16:26:00,bilbo.baggins@contoso.com,SharePoint Online,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-8"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Firefox""}"
2025-06-23T16:29:00,zendaya.coleman@contoso.com,Power BI,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-9"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Chrome""}"
2025-06-23T16:29:00,gabrielle.davis@contoso.com,Outlook Mobile,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-12"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Chrome""}"
2025-06-23T16:35:00,margaret.dds@contoso.com,Azure Portal,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-36"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Chrome""}"
2025-06-23T16:39:00,margaret.dds@contoso.com,Outlook Mobile,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-7"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Edge""}"
2025-06-23T16:40:00,brian.ramirez@contoso.com,Office 365 Exchange Online,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-6"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Chrome""}"
2025-06-23T16:40:00,jason.bourne@contoso.com,Power BI,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-34"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Firefox""}"
2025-06-23T16:41:00,daniel.wagner@contoso.com,SharePoint Online,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-29"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Firefox""}"
2025-06-23T16:42:00,daniel.wagner@contoso.com,Office 365 Exchange Online,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-14"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-23T16:42:00,gabrielle.davis@contoso.com,Azure Portal,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-8"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Chrome""}"
2025-06-23T16:42:00,brian.ramirez@contoso.com,Azure Portal,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-17"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Chrome""}"
2025-06-23T16:46:00,ethan.adams@contoso.com,Azure Portal,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-29"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Firefox""}"
2025-06-23T16:49:00,ethan.adams@contoso.com,Power BI,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-30"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-23T16:52:00,cristian.santos@contoso.com,Microsoft Teams,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-35"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Edge""}"
2025-06-23T16:56:00,gabrielle.davis@contoso.com,OneDrive,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-32"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-23T16:59:00,gabrielle.davis@contoso.com,Microsoft Teams,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-5"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Chrome""}"
2025-06-23T17:00:00,margaret.dds@contoso.com,Power BI,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-46"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Firefox""}"
2025-06-23T17:00:00,bilbo.baggins@contoso.com,Azure Portal,50126,Invalid username or password.,185.254.75.23,"Moscow, RU","{""DisplayName"": ""unknown-DZERFH0"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Unknown""}"
2025-06-23T17:07:00,gina.moore@contoso.com,Microsoft Teams,500121,Authentication failed during strong authentication request.,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-32"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Unknown""}"
2025-06-23T17:57:00,daniel.wagner@contoso.com,SharePoint Online,50140,Keep me signed in interrupt when the user was signing in.,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-11"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Windows"", ""Browser"": ""Unknown""}"
2025-06-23T18:26:00,margaret.dds@contoso.com,Office 365 Exchange Online,53003,Access has been blocked due to conditional access policies.,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-50"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Windows"", ""Browser"": ""Unknown""}"
2025-06-23T18:49:00,patty.perez@contoso.com,Azure Portal,50140,Keep me signed in interrupt when the user was signing in.,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-48"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-23T20:12:00,tommy.walter@contoso.com,Power BI,500121,Authentication failed during strong authentication request.,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-26"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Unknown""}"
2025-06-23T20:25:00,carla.gray@contoso.com,Power BI,50126,Invalid username or password.,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-24"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Chrome""}"
2025-06-23T20:25:00,cristian.santos@contoso.com,Office 365 Exchange Online,70044,The session has expired or is invalid due to sign-in frequency checks by conditional access.,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-9"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Unknown""}"
2025-06-23T20:35:00,patty.perez@contoso.com,Office 365 Exchange Online,50074,Strong Authentication is required.,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-26"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Unknown""}"
2025-06-23T20:59:00,brian.ramirez@contoso.com,Power BI,50057,User account is disabled. The account has been disabled by an administrator.,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-32"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Windows"", ""Browser"": ""Unknown""}"
